"","Date","Team","Opponent","Location","TeamScore","OppScore","POSS","Result"
"31158","03/04/2017","Saint Francis (PA)","Wagner","A",71,70,61.25,"W"
"3452","03/18/2017","Saint Francis (PA)","UMBC","A",79,87,73.175,"L"
"1709","11/12/2016","Saint Joseph's","Toledo","H",77,76,75.95,"W"
"6145","11/30/2016","Saint Joseph's","Temple","H",72,78,64.9375,"L"
"7141","12/03/2016","Saint Joseph's","Villanova","A",57,88,68.4375,"L"
"19162","01/24/2017","Saint Joseph's","St. Bonaventure","A",63,67,63.3625,"L"
"25158","02/14/2017","Saint Joseph's","VCU","A",81,91,76.9125,"L"
"27164","02/22/2017","Saint Joseph's","St. Bonaventure","H",77,83,75.25,"L"
"28151","02/25/2017","Saint Joseph's","Saint Louis","A",60,61,64.9,"L"
"21002","11/14/2016","Saint Louis","Southern Utah","H",88,76,77.1125,"W"
"6146","11/29/2016","Saint Louis","Samford","H",64,68,69.2375,"L"
"8137","12/06/2016","Saint Louis","Wichita St.","A",45,75,68.4125,"L"
"10151","12/14/2016","Saint Louis","Southern Ill.","A",55,70,59.525,"L"
"11181","12/17/2016","Saint Louis","SIUE","H",72,58,69.7375,"W"
"12160","12/22/2016","Saint Louis","Winthrop","H",55,66,67.425,"L"
"18158","01/17/2017","Saint Louis","St. Bonaventure","H",52,71,59.3375,"L"
"24151","02/08/2017","Saint Louis","St. Bonaventure","A",55,70,62.175,"L"
"28152","02/22/2017","Saint Louis","VCU","A",50,64,66.8125,"L"
"11182","12/23/2016","Saint Peter's","St. Francis Brooklyn","A",65,58,65.225,"W"
"14161","01/07/2017","Saint Peter's","Siena","A",54,56,65.15,"L"
"18159","01/19/2017","Saint Peter's","Siena","H",77,65,62.6375,"W"
"3453","03/25/2017","Saint Peter's","Texas St.","A",49,44,61.2375,"W"
"3394","11/17/2016","Sam Houston St.","Southern U.","H",91,83,84.5125,"W"
"4150","11/20/2016","Sam Houston St.","Tennessee Tech","A",78,71,80.5875,"W"
"9153","12/10/2016","Sam Houston St.","Southern Ill.","A",79,73,67.95,"W"
"22164","01/28/2017","Sam Houston St.","Southeastern La.","H",71,69,66.8375,"W"
"23155","02/02/2017","Sam Houston St.","SFA","H",72,63,70.375,"W"
"31159","03/04/2017","Sam Houston St.","SFA","A",56,64,66.8125,"L"
"1800","11/14/2016","Samford","San Diego","A",83,65,68.2625,"W"
"10152","12/16/2016","Samford","South Ala.","A",82,79,75.1375,"W"
"14162","12/31/2016","Samford","UNCG","A",73,62,67.2125,"W"
"15153","01/02/2017","Samford","Western Caro.","A",70,65,69.925,"W"
"17143","01/08/2017","Samford","Wofford","H",91,89,73.5375,"W"
"19163","01/14/2017","Samford","The Citadel","A",98,90,85.475,"W"
"22165","01/28/2017","Samford","VMI","A",69,67,72.65,"W"
"23156","02/02/2017","Samford","Western Caro.","H",82,63,67.5,"W"
"24152","02/04/2017","Samford","UNCG","H",75,81,67.825,"L"
"25159","02/09/2017","Samford","Wofford","A",127,131,102.3125,"L"
"28153","02/18/2017","Samford","VMI","H",80,61,64.2625,"W"
"30148","02/25/2017","Samford","The Citadel","H",96,102,84.9875,"L"
"32130","03/03/2017","Samford","VMI","N",79,61,70.7375,"W"
"1801","11/11/2016","San Diego","San Diego St.","A",59,69,59.6,"L"
"3395","11/17/2016","San Diego","UCLA","A",68,88,72.3625,"L"
"7142","11/30/2016","San Diego","Southern California","H",55,76,65.8625,"L"
"10153","12/11/2016","San Diego","UC Santa Barbara","H",77,68,66.025,"W"
"13141","12/29/2016","San Diego","San Francisco","A",74,80,66.95,"L"
"17144","01/12/2017","San Diego","Santa Clara","H",57,59,59.3875,"L"
"20159","01/21/2017","San Diego","San Francisco","H",43,60,61.2,"L"
"28154","02/18/2017","San Diego","Santa Clara","A",60,58,63.9875,"W"
"5153","11/28/2016","San Diego St.","Savannah St.","H",100,67,86.025,"W"
"10154","12/22/2016","San Diego St.","Southern Miss.","N",66,51,63.2,"W"
"11183","12/23/2016","San Diego St.","Tulsa","N",82,63,69.7125,"W"
"12161","12/25/2016","San Diego St.","San Francisco","N",62,48,62.4875,"W"
"16158","01/10/2017","San Diego St.","San Jose St.","H",76,61,77.525,"W"
"17145","01/14/2017","San Diego St.","Utah St.","H",74,55,61.4125,"W"
"18160","01/17/2017","San Diego St.","UNLV","A",64,51,60.4125,"W"
"21197","01/31/2017","San Diego St.","Wyoming","H",77,68,74.9625,"W"
"23157","02/07/2017","San Diego St.","San Jose St.","A",71,76,72.6625,"L"
"25160","02/15/2017","San Diego St.","Utah St.","A",66,62,68.025,"W"
"26170","02/19/2017","San Diego St.","UNLV","H",77,64,66.05,"W"
"31160","03/08/2017","San Diego St.","UNLV","H",62,52,72.6875,"W"
"21003","11/16/2016","San Francisco","UC Santa Barbara","A",75,63,68.3125,"W"
"3396","11/23/2016","San Francisco","Troy","H",79,67,66.8875,"W"
"11184","12/22/2016","San Francisco","Utah","N",89,86,83.475,"W"
"15154","12/31/2016","San Francisco","Santa Clara","A",58,72,61.6,"L"
"26171","02/09/2017","San Francisco","Santa Clara","H",61,58,61.8875,"W"
"32131","03/04/2017","San Francisco","Santa Clara","N",69,76,68.1375,"L"
"5154","11/27/2016","San Jose St.","Washington St.","A",88,76,74.4875,"W"
"7143","12/03/2016","San Jose St.","Santa Clara","H",55,40,60,"W"
"11185","12/21/2016","San Jose St.","Southern Utah","H",92,82,80.675,"W"
"17146","01/18/2017","San Jose St.","Wyoming","H",70,80,76,"L"
"20160","01/28/2017","San Jose St.","UNLV","H",76,72,73.0625,"W"
"23158","02/11/2017","San Jose St.","UNLV","A",76,74,67.1625,"W"
"26172","02/22/2017","San Jose St.","Utah St.","H",75,81,70.625,"L"
"29153","03/04/2017","San Jose St.","Wyoming","A",62,74,69.7875,"L"
"30149","03/08/2017","San Jose St.","Utah St.","N",64,90,74.1625,"L"
"21004","11/12/2016","Santa Clara","UC Davis","H",58,63,68.8375,"L"
"3397","11/13/2016","Santa Clara","Tennessee St.","H",61,69,63.6,"L"
"7144","11/25/2016","Santa Clara","Vanderbilt","N",66,76,63.1,"L"
"8138","11/30/2016","Santa Clara","UC Irvine","H",55,58,61.0875,"L"
"11186","12/13/2016","Santa Clara","UC Riverside","H",77,53,66.075,"W"
"12162","12/17/2016","Santa Clara","Washington St.","A",68,69,63.275,"L"
"13142","12/22/2016","Santa Clara","Valparaiso","A",87,80,79.625,"W"
"6147","11/25/2016","Savannah St.","St. Francis Brooklyn","N",91,97,77.9875,"L"
"12163","12/19/2016","Savannah St.","William & Mary","A",85,112,84.3,"L"
"18161","01/16/2017","Savannah St.","South Carolina St.","A",86,82,70.3875,"W"
"22166","01/30/2017","Savannah St.","UMES","A",87,82,77.425,"W"
"29154","03/02/2017","Savannah St.","South Carolina St.","H",95,88,85.5,"W"
"6148","11/26/2016","Seattle U","UCF","A",51,67,70.4375,"L"
"12164","12/19/2016","Seattle U","Southern Utah","H",89,75,71.275,"W"
"13143","12/22/2016","Seattle U","Washington","H",72,94,81.45,"L"
"14163","12/28/2016","Seattle U","UC Davis","H",65,72,74.525,"L"
"15155","12/30/2016","Seattle U","UC Santa Barbara","A",80,76,66.575,"W"
"17147","01/12/2017","Seattle U","UMKC","H",68,84,70.45,"L"
"21198","01/28/2017","Seattle U","UTRGV","H",96,84,78.5125,"W"
"22167","02/04/2017","Seattle U","Utah Valley","H",63,50,67.1,"W"
"24153","02/11/2017","Seattle U","UMKC","A",72,102,74.775,"L"
"27165","02/23/2017","Seattle U","UTRGV","A",86,77,72.1625,"W"
"29155","03/04/2017","Seattle U","Utah Valley","A",54,61,63.7,"L"
"30150","03/09/2017","Seattle U","Utah Valley","N",53,65,71.2125,"L"
"6149","11/27/2016","Seton Hall","Stanford","N",52,66,66.075,"L"
"10155","12/12/2016","Seton Hall","South Carolina","N",67,64,70.4875,"W"
"18162","01/16/2017","Seton Hall","Villanova","A",46,76,62.225,"L"
"19164","01/22/2017","Seton Hall","St. John's (NY)","H",86,73,73.4,"W"
"21199","02/01/2017","Seton Hall","Xavier","A",70,72,66.3375,"L"
"24154","02/11/2017","Seton Hall","St. John's (NY)","A",70,78,73.1625,"L"
"26173","02/18/2017","Seton Hall","Villanova","H",70,92,64.3375,"L"
"27166","02/22/2017","Seton Hall","Xavier","H",71,64,64.6375,"W"
"32132","03/10/2017","Seton Hall","Villanova","N",53,55,58.675,"L"
"4151","11/20/2016","Siena","UNC Asheville","A",80,92,75.475,"L"
"7145","11/30/2016","Siena","St. Bonaventure","A",74,81,79.0125,"L"
"13144","12/29/2016","Siena","Vermont","H",60,76,69.0625,"L"
"1802","11/11/2016","South Ala.","UNLV","A",76,68,73.7125,"W"
"4152","11/19/2016","South Ala.","Youngstown St.","H",84,75,77.7375,"W"
"7146","11/30/2016","South Ala.","Southern Miss.","A",78,55,69.05,"W"
"9154","12/10/2016","South Ala.","Stetson","A",78,87,77.475,"L"
"14164","01/02/2017","South Ala.","Troy","H",76,75,72.425,"W"
"17148","01/14/2017","South Ala.","Texas St.","H",72,67,70.6125,"W"
"18163","01/16/2017","South Ala.","UT Arlington","H",83,89,77.5875,"L"
"23159","02/04/2017","South Ala.","Troy","A",76,71,66,"W"
"28155","02/25/2017","South Ala.","UT Arlington","A",75,86,75.35,"L"
"29156","02/27/2017","South Ala.","Texas St.","A",64,90,67.975,"L"
"4153","11/18/2016","South Carolina","South Carolina St.","H",92,50,69.475,"W"
"6150","11/26/2016","South Carolina","Syracuse","N",64,50,64.6875,"W"
"7147","12/01/2016","South Carolina","Vermont","H",68,50,66.9875,"W"
"10156","12/17/2016","South Carolina","South Fla.","A",77,66,67.1625,"W"
"15156","01/07/2017","South Carolina","Texas A&M","H",79,68,66.725,"W"
"16159","01/11/2017","South Carolina","Tennessee","A",70,60,73.25,"W"
"27167","02/18/2017","South Carolina","Vanderbilt","A",62,71,67.825,"L"
"29157","02/25/2017","South Carolina","Tennessee","H",82,55,76.6625,"W"
"1803","11/11/2016","South Carolina St.","Wichita St.","A",39,85,71,"L"
"4154","11/22/2016","South Carolina St.","Syracuse","A",59,101,74.7125,"L"
"9155","12/10/2016","South Carolina St.","Texas A&M","A",76,83,62.9,"L"
"20161","01/28/2017","South Carolina St.","UMES","A",69,92,71.2125,"L"
"9156","11/30/2016","South Dakota","UMKC","A",82,84,76.9875,"L"
"17149","12/31/2016","South Dakota","South Dakota St.","A",72,73,68.975,"L"
"23160","01/25/2017","South Dakota","Western Ill.","H",62,55,74.6125,"W"
"28156","02/11/2017","South Dakota","South Dakota St.","H",91,89,69.7625,"W"
"30151","02/23/2017","South Dakota","Western Ill.","A",92,81,74.5875,"W"
"32133","03/04/2017","South Dakota","Western Ill.","N",78,69,79.2375,"W"
"3398","03/06/2017","South Dakota","South Dakota St.","N",71,74,70.7125,"L"
"21005","11/14/2016","South Dakota St.","UC Irvine","A",58,73,69.55,"L"
"4155","11/19/2016","South Dakota St.","Wyoming","A",67,77,68.9,"L"
"6151","11/25/2016","South Dakota St.","UC Irvine","N",52,63,72.1375,"L"
"10157","12/03/2016","South Dakota St.","UMKC","H",77,68,69.025,"W"
"11187","12/07/2016","South Dakota St.","UNI","A",58,86,62.125,"L"
"15157","12/22/2016","South Dakota St.","Wichita St.","A",67,89,66.4875,"L"
"18164","01/04/2017","South Dakota St.","Western Ill.","A",74,82,70.875,"L"
"25161","02/01/2017","South Dakota St.","Western Ill.","H",98,65,69.3375,"W"
"6152","12/01/2016","South Fla.","Troy","A",80,74,74.5,"W"
"15158","01/11/2017","South Fla.","Tulane","H",67,82,74.5625,"L"
"17150","01/17/2017","South Fla.","UCF","A",64,86,72.125,"L"
"18165","01/21/2017","South Fla.","Tulsa","H",67,79,77.9875,"L"
"19165","01/25/2017","South Fla.","UConn","H",60,81,60.15,"L"
"22168","02/05/2017","South Fla.","Temple","A",74,83,68.4625,"L"
"23161","02/08/2017","South Fla.","UConn","A",51,97,62.3875,"L"
"26174","02/18/2017","South Fla.","Tulane","A",71,94,70.5,"L"
"27168","02/23/2017","South Fla.","Tulsa","A",68,82,71.4,"L"
"28157","03/02/2017","South Fla.","UCF","H",56,59,67.4875,"L"
"29158","03/05/2017","South Fla.","Temple","H",60,72,66.4375,"L"
"30152","03/09/2017","South Fla.","UConn","A",66,77,77.6375,"L"
"3399","11/16/2016","Southeast Mo. St.","Western Ill.","A",74,71,75.1375,"W"
"5155","11/22/2016","Southeast Mo. St.","UTRGV","H",83,72,70.2625,"W"
"6153","11/28/2016","Southeast Mo. St.","UMKC","A",75,86,73.5375,"L"
"17151","01/05/2017","Southeast Mo. St.","Tennessee St.","A",62,65,69.6625,"L"
"19166","01/10/2017","Southeast Mo. St.","Tennessee Tech","H",83,78,74.725,"W"
"20162","01/14/2017","Southeast Mo. St.","UT Martin","A",69,79,67.7875,"L"
"29159","02/18/2017","Southeast Mo. St.","UT Martin","H",90,61,68.7875,"W"
"32134","03/01/2017","Southeast Mo. St.","Tennessee St.","N",78,75,81.225,"W"
"21006","11/14/2016","Southeastern La.","Tulane","A",76,93,73.8375,"L"
"5156","11/23/2016","Southeastern La.","UTEP","A",72,56,69.1,"W"
"8139","11/30/2016","Southeastern La.","UMES","H",85,75,74.9375,"W"
"11188","12/17/2016","Southeastern La.","Toledo","A",56,78,71.2375,"L"
"13145","12/28/2016","Southeastern La.","Southern U.","A",64,53,60.075,"W"
"3400","11/18/2016","Southern California","Texas A&M","A",65,63,67.8625,"W"
"6154","11/27/2016","Southern California","UC Santa Barbara","H",96,72,73.7625,"W"
"10158","12/17/2016","Southern California","Troy","H",82,77,69,"W"
"13146","12/23/2016","Southern California","Wyoming","N",94,92,84.6875,"W"
"16160","01/05/2017","Southern California","Stanford","H",72,56,75.3125,"W"
"18166","01/12/2017","Southern California","Utah","A",64,86,68.7125,"L"
"22169","01/25/2017","Southern California","UCLA","H",84,76,75.05,"W"
"23162","02/01/2017","Southern California","Washington","A",82,74,79,"W"
"24155","02/04/2017","Southern California","Washington St.","A",86,77,70.9375,"W"
"27169","02/18/2017","Southern California","UCLA","A",70,102,75.8125,"L"
"30153","03/01/2017","Southern California","Washington St.","H",87,64,66.75,"W"
"31161","03/04/2017","Southern California","Washington","H",74,58,66.2375,"W"
"32135","03/08/2017","Southern California","Washington","N",78,73,68,"W"
"33100","03/09/2017","Southern California","UCLA","N",74,76,74.525,"L"
"1804","11/11/2016","Southern Ill.","Wright St.","H",81,85,73.6125,"L"
"8140","12/03/2016","Southern Ill.","Texas Southern","H",74,70,63.925,"W"
"12165","12/19/2016","Southern Ill.","UNLV","A",61,68,65.4625,"L"
"13147","12/22/2016","Southern Ill.","UT Martin","H",78,70,63.8625,"W"
"21200","01/21/2017","Southern Ill.","UNI","H",57,58,56.25,"L"
"22170","01/24/2017","Southern Ill.","Wichita St.","A",45,87,69.2125,"L"
"26175","02/08/2017","Southern Ill.","UNI","A",41,49,64.125,"L"
"28158","02/15/2017","Southern Ill.","Wichita St.","H",68,87,67.075,"L"
"8141","12/10/2016","Southern Miss.","Tulane","H",64,71,72.2875,"L"
"14165","01/05/2017","Southern Miss.","UTSA","H",77,59,68.15,"W"
"15159","01/07/2017","Southern Miss.","UTEP","H",73,65,71.475,"W"
"21201","01/28/2017","Southern Miss.","UAB","A",43,87,67.475,"L"
"23163","02/04/2017","Southern Miss.","Western Ky.","H",47,64,63.25,"L"
"24156","02/09/2017","Southern Miss.","UTSA","A",51,57,62.8625,"L"
"25162","02/11/2017","Southern Miss.","UTEP","A",50,80,57.4125,"L"
"4156","11/22/2016","Southern U.","Tennessee Tech","H",80,68,64.7125,"W"
"7148","12/07/2016","Southern U.","Tulane","A",75,84,74.85,"L"
"11189","12/18/2016","Southern U.","UAB","A",74,75,79.05,"L"
"15160","01/04/2017","Southern U.","Texas Southern","H",74,82,76.7,"L"
"31162","03/04/2017","Southern U.","Texas Southern","A",69,82,70.3375,"L"
"1805","11/11/2016","Southern Utah","Valparaiso","A",65,79,69.4875,"L"
"7149","11/30/2016","Southern Utah","UNLV","H",81,89,75.0625,"L"
"23164","02/02/2017","Southern Utah","Weber St.","A",74,90,69.325,"L"
"33101","03/09/2017","Southern Utah","Weber St.","N",70,90,66.925,"L"
"9157","12/10/2016","St. Bonaventure","UNCW","H",80,81,67.8125,"L"
"22171","02/04/2017","St. Bonaventure","VCU","H",77,83,74.0375,"L"
"21007","11/15/2016","St. Francis Brooklyn","Virginia","A",32,72,61.9625,"L"
"5157","11/26/2016","St. Francis Brooklyn","UTRGV","N",61,71,68.925,"L"
"23165","01/28/2017","St. Francis Brooklyn","Wagner","A",64,66,61.4625,"L"
"29160","02/18/2017","St. Francis Brooklyn","Wagner","H",55,73,69.875,"L"
"5158","11/24/2016","St. John's (NY)","VCU","N",69,75,73.1375,"L"
"8142","12/02/2016","St. John's (NY)","Tulane","A",95,75,71.2875,"W"
"13148","12/21/2016","St. John's (NY)","Syracuse","A",93,60,74.6625,"W"
"17152","01/07/2017","St. John's (NY)","Xavier","A",82,97,76.5375,"L"
"19167","01/14/2017","St. John's (NY)","Villanova","H",57,70,70.075,"L"
"23166","01/29/2017","St. John's (NY)","Xavier","H",77,82,76.175,"L"
"25163","02/04/2017","St. John's (NY)","Villanova","A",79,92,80.475,"L"
"33102","03/09/2017","St. John's (NY)","Villanova","A",67,108,68.075,"L"
"5159","11/27/2016","St. Mary's (CA)","UAB","N",76,63,59.0125,"W"
"6155","11/30/2016","St. Mary's (CA)","Stanford","A",66,51,57.6125,"W"
"7150","12/08/2016","St. Mary's (CA)","UT Arlington","H",51,65,64.125,"L"
"8143","12/11/2016","St. Mary's (CA)","UC Irvine","H",84,53,62.075,"W"
"9158","12/14/2016","St. Mary's (CA)","Western Ky.","H",73,51,60.275,"W"
"33103","03/16/2017","St. Mary's (CA)","VCU","N",85,77,73.4375,"W"
"3401","11/17/2016","Stanford","Weber St.","H",67,49,68.05,"W"
"16161","01/08/2017","Stanford","UCLA","A",75,89,77.2125,"L"
"17153","01/12/2017","Stanford","Washington St.","H",84,54,68.9125,"W"
"18167","01/14/2017","Stanford","Washington","H",76,69,71.1625,"W"
"23167","02/04/2017","Stanford","Utah","H",81,75,71.4,"W"
"30154","03/04/2017","Stanford","Utah","A",59,67,62.65,"L"
"3402","11/18/2016","Stetson","The Citadel","H",112,116,92.9625,"L"
"8144","11/30/2016","Stetson","UCF","A",45,81,73.475,"L"
"21202","01/21/2017","Stetson","USC Upstate","H",86,97,73.325,"L"
"29161","02/16/2017","Stetson","USC Upstate","A",83,72,70.925,"W"
"4157","11/25/2016","Stony Brook","Towson","A",63,88,73.4875,"L"
"17154","01/16/2017","Stony Brook","UMass Lowell","A",86,75,66.2875,"W"
"20163","01/25/2017","Stony Brook","UMBC","H",83,73,80.05,"W"
"21203","01/28/2017","Stony Brook","Vermont","H",64,71,61.45,"L"
"24157","02/06/2017","Stony Brook","UMass Lowell","H",83,72,71.7625,"W"
"28159","02/22/2017","Stony Brook","UMBC","A",52,65,61.55,"L"
"29162","02/25/2017","Stony Brook","Vermont","A",51,66,62.75,"L"
"6156","11/29/2016","Syracuse","Wisconsin","A",60,77,64.3875,"L"
"8145","12/05/2016","Syracuse","UConn","N",50,52,64.6625,"L"
"17155","01/10/2017","Syracuse","Virginia Tech","A",73,83,69.7125,"L"
"21204","01/24/2017","Syracuse","Wake Forest","H",81,76,68.0875,"W"
"24158","02/04/2017","Syracuse","Virginia","H",66,62,59.9375,"W"
"33104","03/15/2017","Syracuse","UNCG","H",90,77,73.55,"W"
"5160","11/25/2016","TCU","UNLV","A",63,59,71.025,"W"
"6157","11/26/2016","TCU","Washington","N",93,80,77.8,"W"
"7151","11/30/2016","TCU","Washington","H",86,71,74.425,"W"
"10159","12/10/2016","TCU","Wofford","H",72,63,67.1375,"W"
"11190","12/18/2016","TCU","Texas Southern","H",96,59,72.7125,"W"
"15161","01/07/2017","TCU","West Virginia","A",70,82,68.3125,"L"
"16162","01/11/2017","TCU","Texas","A",64,61,72.9875,"W"
"18168","01/18/2017","TCU","Texas Tech","A",69,75,67,"L"
"23168","02/04/2017","TCU","Texas","H",78,63,63.4125,"W"
"24159","02/07/2017","TCU","Texas Tech","H",62,61,63.9125,"W"
"29163","02/25/2017","TCU","West Virginia","H",60,61,66.8125,"L"
"3813","03/28/2017","TCU","UCF","N",68,53,63.625,"W"
"6158","11/25/2016","Temple","West Virginia","N",81,77,71.975,"W"
"11191","12/13/2016","Temple","Villanova","A",57,78,67.675,"L"
"13149","12/22/2016","Temple","Yale","H",83,77,73.1375,"W"
"15162","12/31/2016","Temple","UCF","A",53,77,70.4,"L"
"18169","01/11/2017","Temple","UConn","A",59,73,64.4375,"L"
"19168","01/14/2017","Temple","Tulsa","H",68,70,66.075,"L"
"23169","01/31/2017","Temple","Tulane","A",79,71,69.7625,"W"
"28160","02/19/2017","Temple","UConn","H",63,64,60.65,"L"
"29164","02/22/2017","Temple","UCF","H",69,71,61.0625,"L"
"30155","02/25/2017","Temple","Tulane","H",86,76,86.0875,"W"
"3403","11/21/2016","Tennessee","Wisconsin","N",62,74,66.4375,"L"
"9159","12/13/2016","Tennessee","Tennessee Tech","H",74,68,69.7875,"W"
"13150","12/29/2016","Tennessee","Texas A&M","A",73,63,70.6375,"W"
"17156","01/14/2017","Tennessee","Vanderbilt","A",87,75,61.3125,"W"
"28161","02/22/2017","Tennessee","Vanderbilt","H",56,67,66.6625,"L"
"1806","11/11/2016","Tennessee St.","UC Davis","N",78,64,74.9375,"W"
"7152","11/29/2016","Tennessee St.","Vanderbilt","A",59,83,66.0625,"L"
"16163","01/07/2017","Tennessee St.","UT Martin","H",76,65,66.8875,"W"
"19169","01/19/2017","Tennessee St.","Tennessee Tech","H",74,80,81.9125,"L"
"25164","02/09/2017","Tennessee St.","Tennessee Tech","A",72,59,63.55,"W"
"25165","02/01/2017","Tennessee Tech","UT Martin","H",46,75,63.5125,"L"
"6159","11/29/2016","Texas","UT Arlington","H",61,72,70.05,"L"
"11192","12/21/2016","Texas","UAB","H",96,60,73.3625,"W"
"17157","01/14/2017","Texas","West Virginia","H",72,74,72.0625,"L"
"22172","02/01/2017","Texas","Texas Tech","H",62,58,66.55,"W"
"28162","02/20/2017","Texas","West Virginia","A",62,77,67.8375,"L"
"30156","03/01/2017","Texas","Texas Tech","A",57,67,62.3625,"L"
"32136","03/08/2017","Texas","Texas Tech","N",61,52,60.65,"W"
"33105","03/09/2017","Texas","West Virginia","N",53,63,64.2625,"L"
"5161","11/25/2016","Texas A&M","Virginia Tech","N",68,65,66.9875,"W"
"6160","11/27/2016","Texas A&M","UCLA","N",67,74,70.15,"L"
"20164","01/28/2017","Texas A&M","West Virginia","A",77,81,73.2375,"L"
"21205","01/31/2017","Texas A&M","Vanderbilt","H",54,68,62.325,"L"
"25166","02/16/2017","Texas A&M","Vanderbilt","A",67,72,67.2875,"L"
"31163","03/09/2017","Texas A&M","Vanderbilt","N",41,66,57.8,"L"
